date,draw_id,model,log_gain,w_uniform,w_sparse_single_ball,w_spike_slab
2000-07-22,SYN-0204,uniform,-3.552713678800501e-15,0.5083865926674388,0.24755590554748108,0.24405750178508012
2000-07-22,SYN-0204,sparse_single_ball,0.001157119190839495,0.5083865926674388,0.24755590554748108,0.24405750178508012
2000-07-22,SYN-0204,spike_slab,0.0014846649628275088,0.5083865926674388,0.24755590554748108,0.24405750178508012
2000-07-22,SYN-0204,online_mixture,0.0006490195580823865,0.5083865926674388,0.24755590554748108,0.24405750178508012
2000-07-23,SYN-0205,uniform,-3.552713678800501e-15,0.5082210911959674,0.24761149008393823,0.2441674187200945
2000-07-23,SYN-0205,sparse_single_ball,-0.01814567005461143,0.5082210911959674,0.24761149008393823,0.2441674187200945
2000-07-23,SYN-0205,spike_slab,-0.025216502714823008,0.5082210911959674,0.24761149008393823,0.2441674187200945
2000-07-23,SYN-0205,online_mixture,-0.010588484771862028,0.5082210911959674,0.24761149008393823,0.2441674187200945
2000-07-24,SYN-0206,uniform,-3.552713678800501e-15,0.5094783437197553,0.24717550637986815,0.2433461499003764
2000-07-24,SYN-0206,sparse_single_ball,0.0006577750364904489,0.5094783437197553,0.24717550637986815,0.2433461499003764
2000-07-24,SYN-0206,spike_slab,0.0008943931479734601,0.5094783437197553,0.24717550637986815,0.2433461499003764
2000-07-24,SYN-0206,online_mixture,0.0003803115234539689,0.5094783437197553,0.24717550637986815,0.2433461499003764
2000-07-25,SYN-0207,uniform,-3.552713678800501e-15,0.509335614267002,0.24722072959818572,0.24344365613481214
2000-07-25,SYN-0207,sparse_single_ball,0.007043006855045775,0.509335614267002,0.24722072959818572,0.24344365613481214
2000-07-25,SYN-0207,spike_slab,0.01007657949934071,0.509335614267002,0.24722072959818572,0.24344365613481214
2000-07-25,SYN-0207,online_mixture,0.004203954559674372,0.509335614267002,0.24722072959818572,0.24344365613481214
2000-07-26,SYN-0208,uniform,-3.552713678800501e-15,0.5087134996286157,0.2474227428183773,0.243863757553007
2000-07-26,SYN-0208,sparse_single_ball,0.005546151205017225,0.5087134996286157,0.2474227428183773,0.243863757553007
2000-07-26,SYN-0208,spike_slab,0.00792895225356105,0.5087134996286157,0.2474227428183773,0.243863757553007
2000-07-26,SYN-0208,online_mixture,0.003311836173953253,0.5087134996286157,0.2474227428183773,0.243863757553007
2000-07-27,SYN-0209,uniform,-3.552713678800501e-15,0.5082101221158342,0.24758565275939515,0.24420422512477058
2000-07-27,SYN-0209,sparse_single_ball,0.004919362110726411,0.5082101221158342,0.24758565275939515,0.24420422512477058
2000-07-27,SYN-0209,spike_slab,0.007046323688324918,0.5082101221158342,0.24758565275939515,0.24420422512477058
2000-07-27,SYN-0209,online_mixture,0.002943446740154343,0.5082101221158342,0.24758565275939515,0.24420422512477058
2000-07-28,SYN-0210,uniform,-3.552713678800501e-15,0.5077583714148287,0.24773112321302881,0.24451050537214236
2000-07-28,SYN-0210,sparse_single_ball,-0.010703298045076082,0.5077583714148287,0.24773112321302881,0.24451050537214236
2000-07-28,SYN-0210,spike_slab,-0.014987493525460138,0.5077583714148287,0.24773112321302881,0.24451050537214236
2000-07-28,SYN-0210,online_mixture,-0.0062944436539389415,0.5077583714148287,0.24773112321302881,0.24451050537214236
2000-07-29,SYN-0211,uniform,-3.552713678800501e-15,0.5084744823033965,0.2474846353096199,0.24404088238698343
2000-07-29,SYN-0211,sparse_single_ball,0.004599998218331791,0.5084744823033965,0.2474846353096199,0.24404088238698343
2000-07-29,SYN-0211,spike_slab,0.006619958343613064,0.5084744823033965,0.2474846353096199,0.24404088238698343
2000-07-29,SYN-0211,online_mixture,0.0027581438085846344,0.5084744823033965,0.2474846353096199,0.24404088238698343
2000-07-30,SYN-0212,uniform,-3.552713678800501e-15,0.508043145557951,0.2476228248943808,0.2443340295476682
2000-07-30,SYN-0212,sparse_single_ball,-0.012897422392004643,0.508043145557951,0.2476228248943808,0.2443340295476682
2000-07-30,SYN-0212,spike_slab,-0.0185297794693966,0.508043145557951,0.2476228248943808,0.2443340295476682
2000-07-30,SYN-0212,online_mixture,-0.007688436825208811,0.508043145557951,0.2476228248943808,0.2443340295476682
2000-07-31,SYN-0213,uniform,-3.552713678800501e-15,0.5089334837739453,0.2473290647300554,0.2437374514959994
2000-07-31,SYN-0213,sparse_single_ball,0.005298844206674147,0.5089334837739453,0.2473290647300554,0.2437374514959994
2000-07-31,SYN-0213,spike_slab,0.007602883447837883,0.5089334837739453,0.2473290647300554,0.2437374514959994
2000-07-31,SYN-0213,online_mixture,0.0031691791893280197,0.5089334837739453,0.2473290647300554,0.2437374514959994
2000-08-01,SYN-0214,uniform,-3.552713678800501e-15,0.5084456344247564,0.24748642726727463,0.2440679383079688
2000-08-01,SYN-0214,sparse_single_ball,0.005752300953204781,0.5084456344247564,0.24748642726727463,0.2440679383079688
2000-08-01,SYN-0214,spike_slab,0.008250278988491289,0.5084456344247564,0.24748642726727463,0.2440679383079688
2000-08-01,SYN-0214,online_mixture,0.003443740295388409,0.5084456344247564,0.24748642726727463,0.2440679383079688
2000-08-02,SYN-0215,uniform,-3.552713678800501e-15,0.5079286158201642,0.24765330840443914,0.24441807577539656
2000-08-02,SYN-0215,sparse_single_ball,0.0017453406401806149,0.5079286158201642,0.24765330840443914,0.24441807577539656
2000-08-02,SYN-0215,spike_slab,0.002476774130663273,0.5079286158201642,0.24765330840443914,0.24441807577539656
2000-08-02,SYN-0215,online_mixture,0.0010381963602803523,0.5079286158201642,0.24765330840443914,0.24441807577539656
2000-08-03,SYN-0216,uniform,-3.552713678800501e-15,0.5077188879951087,0.24772015005448245,0.24456096195040894
2000-08-03,SYN-0216,sparse_single_ball,0.0012712222219590785,0.5077188879951087,0.24772015005448245,0.24456096195040894
2000-08-03,SYN-0216,spike_slab,0.0018677679926497603,0.5077188879951087,0.24772015005448245,0.24456096195040894
2000-08-03,SYN-0216,online_mixture,0.0007720195044242928,0.5077188879951087,0.24772015005448245,0.24456096195040894
2000-08-04,SYN-0217,uniform,-3.552713678800501e-15,0.5075447271795515,0.24777357208136933,0.24468170073907916
2000-08-04,SYN-0217,sparse_single_ball,-0.004937211490769755,0.5075447271795515,0.24777357208136933,0.24468170073907916
2000-08-04,SYN-0217,spike_slab,-0.007260862208141816,0.5075447271795515,0.24777357208136933,0.24468170073907916
2000-08-04,SYN-0217,online_mixture,-0.002994941855757105,0.5075447271795515,0.24777357208136933,0.24468170073907916
2000-08-05,SYN-0218,uniform,-3.552713678800501e-15,0.5078461058028212,0.2476769860144316,0.24447690818274725
2000-08-05,SYN-0218,sparse_single_ball,0.005871874680760669,0.5078461058028212,0.2476769860144316,0.24447690818274725
2000-08-05,SYN-0218,spike_slab,0.008479955272882478,0.5078461058028212,0.2476769860144316,0.24447690818274725
2000-08-05,SYN-0218,online_mixture,0.003534321599492074,0.5078461058028212,0.2476769860144316,0.24447690818274725
2000-08-06,SYN-0219,uniform,-3.552713678800501e-15,0.5073242495931997,0.2478438648411492,0.24483188556565116
2000-08-06,SYN-0219,sparse_single_ball,-0.0008488121901173429,0.5073242495931997,0.2478438648411492,0.24483188556565116
2000-08-06,SYN-0219,spike_slab,-0.0013460142707302225,0.5073242495931997,0.2478438648411492,0.24483188556565116
2000-08-06,SYN-0219,online_mixture,-0.0005397548006129682,0.5073242495931997,0.2478438648411492,0.24483188556565116
2000-08-07,SYN-0220,uniform,-3.552713678800501e-15,0.5073188003371246,0.24784647652991512,0.24483472313296037
2000-08-07,SYN-0220,sparse_single_ball,0.004157874876707268,0.5073188003371246,0.24784647652991512,0.24483472313296037
